OBJECTID_1,FDate,GNIS_ID,GNIS_Name,ReachCode,FType,FCode,SepticLoad,Developed,Agricultur,Forest,TotalLoad,wsAcres,LakeAcres,LkAreaLoad,PtSource,BasinName,BasNumber,Shape_Leng,NHDshort,Resolution,LakeID,FIN,County,Type,Water,Alt_Name,Beach,M_BAS_NAME,BASIN_NAME,LocationID,PWS,Class,PWL_ID,LocName,Lat,Long,AnthroLoad,YearSample,OBJECTID_12,PWL_ID_1,WIN,NAME,DESCRIPT,BASIN,WBTYPE,LGTH_AREA,WSUP_USEASMT,WSUP_DCMT,SHEL_USEASMT,SHEL_DCMT,BATH_USEASMT,BATH_DCMT,RECR_USEASMT,RECR_DCMT,CONS_USEASMT,CONS_DCMT,AQAT_USEASMT,AQAT_DCMT,HABH_USEASMT,AEST_USEASMT,WBCATGRY,MGMTSTAT,UPDATE_YR,FACT_SHEET,SHAPE_AREA_1,Shape_Length,Shape_Area
587,8/4/2009 0:00:00,00975915,Balsam Pond,04150304000824,390,39004,0.000000000000000,0.661581000000000,0.000000000000000,1.401085000000000,2.062667000000000,23.010899999999999,6.458859578040000,0.319354674780000,0.000000000000000,St. Lawrence River Basin,09,0.007052902384060,04000824,2,0904BAL0364,SL-2-59-34-P364,St Lawrence,Lake,Balsam Pond, ,No,St. Lawrence River Basin,Grass River,0904BAL0364_C,No,CT,0904-0062,Balsam Pond Centroid,44.2526016,-74.7546997,0.102430156900000, ,1077,0904-0062,SL- 2-59-34-P364,Balsam Pond,entire lake,Saint Lawrence River,L,6.2,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0904-0062.pdf,25109.629865404899000,0.007052902384058,0.000002947665679
588,7/8/2009 0:00:00,00976253,Dog Pond,04150302001533,390,39004,0.000000000000000,0.000000000000000,0.000000000000000,36.539416000000003,36.539400000000001,400.613000000000000,25.054986101600001,1.458369038870000,0.000000000000000,St. Lawrence River Basin,09,0.021228159072100,02001533,2,0905DOG0316,SL-25-P309-9-P316,St Lawrence,Lake,Dog Pond, ,No,St. Lawrence River Basin,Oswegatchie River,0905DOG0316_C,No, ,0905-0004,Dog Pond Centroid,44.1542015,-74.7228012,-0.000000638595000, ,1600,0905-0004,"SL-25-P309- 9-P313,P316","Curtis Pond, Dog Pond, more",total area of both lakes,Saint Lawrence River,L,41.5,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,Precluded,Known,UnAssessed,UnAssessed,Impaired,,9/5/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0905-0004.pdf,167775.103943024990000,0.021228159072087,0.000011415644369
589,8/4/2009 0:00:00,00976003,Boottree Pond,04150304000823,390,39004,0.000000000000000,0.000000000000000,0.000000000000000,2.335142000000000,2.335142000000000,45.465400000000002,19.447549851100000,0.120073840550000,0.000000000000000,St. Lawrence River Basin,09,0.019174639402400,04000823,2,0904BOO0374,SL-P374,St Lawrence,Lake,Boottree Pond, ,No,St. Lawrence River Basin,Grass River,0904BOO0374_C,No,C(T),0904-0068,Boottree Pond Centroid,44.2421989,-74.6567993,0.000000000000000, ,1192,0904-0068,SL- 2-59-39-P369..P371 thru P374,"Townline, Deer, Horseshoe, Boottree Pds",total area of all four lakes,Saint Lawrence River,L,91.6,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0904-0068.pdf,370485.381245312980000,0.019174639402438,0.000008873906964
590,5/11/2009 0:00:00,00976577,Little Trout Pond,04150305001430,390,39009,1.470149000000000,13.698276999999999,0.000000000000000,270.587387999999980,285.755999999999970,3255.599999999999900,49.404487443000001,5.784005234940000,0.000000000000000,St. Lawrence River Basin,09,0.021284766928600,05001430,2,0903LTR0145,SL-1-P109-11-P144-1-P145,St Lawrence,Lake,Little Trout Pond, ,No,St. Lawrence River Basin,Raquette River,0903LTR0145_C,No, ,0903-0146,Little Trout Pond Centroid,44.0956993,-74.6514969,0.307029032890000, ,1259,0903-0146,SL- 1-P109-11-P144- 1-P145,Little Trout Pond,entire lake,Saint Lawrence River,L,49,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0903-0146.pdf,198466.353760905010000,0.021284766928625,0.000022487732927
591,5/11/2009 0:00:00,00977113,Thirtyfive Pond,04150305001269,390,39004,0.000000000000000,0.000000000000000,0.000000000000000,4.269974000000000,4.269974000000000,50.254300000000001,7.718162217840000,0.553237141110000,0.000000000000000,St. Lawrence River Basin,09,0.008746754573680,05001269,2,0903THI0034,SL-1-46-P31-6-10-P34,St Lawrence,Lake,Thirtyfive Pond, ,No,St. Lawrence River Basin,Raquette River,0903THI0034_C,No,CT,0903-0099,Thirtyfive Pond Centroid,44.4250984,-74.6175995,0.000000000000000, ,714,0903-0099,"SL- 1- 46-P31- 6..P33,P34,P35","Kildare Pd, Thirtyfive Pd, Whitney Pd",total area of all three lakes,Saint Lawrence River,L,49.4,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,No Known Impact,,1/23/2009 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0099.pdf,199916.683387219000000,0.008746754573676,0.000003532577050
592,5/11/2009 0:00:00,00966000,Sperry Pond,04150305001424,390,39009,0.000000000000000,8.700975000000000,0.000000000000000,325.963618999999990,334.665000000000020,3454.030000000000200,125.892744018000000,2.658331078660000,0.000000000000000,St. Lawrence River Basin,09,0.043856845529700,05001424,2,0903SPE0125,SL-1-P109-11-2-P120-2-P125,Hamilton,Lake,Sperry Pond, ,No,St. Lawrence River Basin,Raquette River,0903SPE0125_C,No,D,0903-0133,Sperry Pond Centroid,44.0856018,-74.5137024,0.069117414730000, ,888,0903-0133,SL- 1-P109-11- 2-P120- 2-P125,Sperry Pond,entire lake,Saint Lawrence River,L,130,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,No Known Impact,,1/23/2009 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0133.pdf,525912.765518967060000,0.043856845529741,0.000057293405396
593,5/11/2009 0:00:00,00959695,Owls Head Pond,04150305001506,390,39009,0.000000000000000,0.000000000000000,0.000000000000000,10.652697000000000,10.652699999999999,121.140000000000000,15.531894560700000,0.685859471840000,0.000000000000000,St. Lawrence River Basin,09,0.011456149445600,05001506,2,0903OWL0247A,SL-1-P241-1-23-P247A,Hamilton,Lake,Owlshead Pond, ,No,St. Lawrence River Basin,Raquette River,0903OWL0247A_C,No, ,0903-0183,Owlshead Pond Centroid,43.9434013,-74.5054016,0.000000193150000, ,627,0903-0183,SL- 1-P109..P241-23-P247a,Owls Head Pond,entire lake,Saint Lawrence River,L,15.5,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0903-0183.pdf,62855.671342590402000,0.011456149445606,0.000007051705185
594,9/7/2009 0:00:00,00970389,Mud Pond,04150306001210,390,39004,0.000000000000000,0.000000000000000,0.000000000000000,23.640535000000000,23.640499999999999,297.302000000000020,7.666074978890000,3.083786039810000,0.000000000000000,St. Lawrence River Basin,09,0.007424759947460,06001210,2,0902MUD0168,SLC-32-P168,Franklin,Lake,Mud Pond, ,No,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,0902MUD0168_C,No, ,0902-0005,Mud Pond Centroid,44.6623001,-74.5005035,-0.000004565570000, ,468,0902-0005,"SL(C)-32-50a-P168,P170a,P172","Mud Pond, Long Pond, Little Clear Pond",total area of all three lakes,Saint Lawrence River,L,14.3,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,Precluded,Known,UnAssessed,UnAssessed,Impaired,,9/5/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0902-0005.pdf,57691.154221329001000,0.007424759947464,0.000003522805152
595,9/7/2009 0:00:00,00944327,Blue Pond,04150306003121,390,39004,0.000000000000000,0.496186000000000,0.000000000000000,6.783032000000000,7.279218000000000,91.903700000000001,20.541288294200001,0.354370081160000,0.000000000000000,St. Lawrence River Basin,09,0.013005858990700,06003121,2,0902BLU0126A,SLC-P126A,Franklin,Lake,Blue Pond, ,No,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,0902BLU0126A_C,No,D,0902-0125,Blue Pond Centroid,44.3638992,-74.4826965,0.024155544330000, ,858,0902-0125,"SL(C)-32-20-83..P126a,P127","Blue Pond, River Pond",total area of both lakes,Saint Lawrence River,L,40.1,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,No Known Impact,,1/23/2009 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0902-0125.pdf,162366.061363752990000,0.013005858990689,0.000009391805143
596,5/11/2009 0:00:00, , ,04150305001386,390,39009,0.000000000000000,0.661581000000000,0.000000000000000,159.456855999999990,160.117999999999990,1756.339999999999900,145.542321466999990,1.100150364420000,0.000000000000000,St. Lawrence River Basin,09,0.047483239384100,05001386,2,0903LSI0182,SL-1-P180-4-P182,Franklin,Lake,Little Simon Pond, ,No,St. Lawrence River Basin,Raquette River,0903LSI0182_C,Yes,AAT,0903-0158,Little Simon Pond Centroid,44.1542015,-74.4443970,0.004542623710000, ,750,0903-0158,SL- 1-P109-P180- 4-P182,Little Simon Pond,entire lake,Saint Lawrence River,L,142.9,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0903-0158.pdf,578307.629604295010000,0.047483239384142,0.000066311231069
597,9/7/2009 0:00:00,00943715,Benz Pond,04150306001254,390,39009,0.000000000000000,0.826977000000000,0.000000000000000,6.049130000000000,6.876107000000000,90.658500000000004,25.167567065499998,0.273213019840000,0.000000000000000,St. Lawrence River Basin,09,0.019240061249800,06001254,2,0902BEN0221,SLC-P221,Franklin,Lake,Benz Pond, ,No,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,0902BEN0221_C,No,D,0903-0175,Benz Pond Centroid,44.5153008,-74.4545975,0.032858837640000, ,539,0903-0175,"SL- 1-P109..162- 6-P221,P222","Moose Pond, Shaw Pond",total area of both lakes,Saint Lawrence River,L,204.9,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,No Known Impact,,1/23/2009 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0175.pdf,829312.655707102970000,0.019240061249758,0.000011536414745
598,5/11/2009 0:00:00,00957424,Minnow Pond,04150305001526,390,39009,0.000000000000000,11.991161000000000,0.000000000000000,79.550512999999995,91.541700000000006,911.682000000000020,110.467280143000000,0.828676816170000,0.000000000000000,St. Lawrence River Basin,09,0.046302490493200,05001526,2,0903MIN0311,SL-1-P293-4-P307-3-P311,Hamilton,Lake,Minnow Pond, ,No,St. Lawrence River Basin,Raquette River,0903MIN0311_C,No,C,0903-0206,Minnow Pond Centroid,43.8815002,-74.4365997,0.108549671760000, ,1498,0903-0206,SL- 1-P109..P293- 4-P307-P311,Minnow Pond,entire lake,Saint Lawrence River,L,108.5,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,No Known Impact,,1/23/2009 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0206.pdf,439196.200638963030000,0.046302490493174,0.000050101959288
599,5/11/2009 0:00:00,00972072,Park Lake,04150305004725,390,39009,89.679061000000004,70.009478000000001,5.298549000000000,362.658710999999980,527.645999999999960,3842.050000000000200,37.589276565399999,14.037100000000001,0.000000000000000,St. Lawrence River Basin,09,0.029089966649100,05004725,2,0903PAR0241A,SL-1-P241-14-P241A,Hamilton,Lake,Park Lake, ,No,St. Lawrence River Basin,Raquette River,0903PAR0241A_C,No,B,0903-0078,Park Lake Centroid,43.9690018,-74.4213028,4.389211607010000, ,1090,0903-0078,SL- 1 (portion 11)/P241,Long Lake,entire lake,Saint Lawrence River,L,4094,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,Impaired,Known,UnAssessed,-,UnAssessed,UnAssessed,Impaired,Verification of Sources Needed,12/8/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0078.pdf,16567748.470622299000000,0.029089966649108,0.000017073476324
600,5/11/2009 0:00:00,00955139,Lead Pond,04150305001309,390,39009,0.000000000000000,0.330791000000000,0.000000000000000,37.028683999999998,37.359499999999997,467.235999999999990,95.201150946400006,0.392426715730000,0.000000000000000,St. Lawrence River Basin,09,0.036951748383700,05001309,2,0903LEA0093,SL-1-P89-1-2-P93,Franklin,Lake,Lead Pond, ,No,St. Lawrence River Basin,Raquette River,0903LEA0093_C,No,C,0903-0118,Lead Pond Centroid,44.2809982,-74.4125977,0.003474915970000, ,845,0903-0118,SL- 1-P 89- 1- 2-P93,"Lead Pond, more",entire lake,Saint Lawrence River,L,83.9,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,9/5/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0118.pdf,339492.972957297050000,0.036951748383650,0.000043466301491
601,9/7/2009 0:00:00,00959579,Otter Pond,04150306001326,390,39004,0.000000000000000,0.000000000000000,0.000000000000000,4.559087000000000,4.559087000000000,56.933500000000002,14.152082821800001,0.322149542040000,0.000000000000000,St. Lawrence River Basin,09,0.011306287804800,06001326,2,0902OTT0128A,SLC-32-20-83-8-5-P128-2-P128A,Franklin,Lake,Otter Pond, ,No,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,0902OTT0128A_C,No,CT,0902-0126,Otter Pond Centroid,44.3595009,-74.4292984,0.000000000000000, ,859,0902-0126,"SL(C)-32-20-83..P128,P128a","Dry Channel Pond, Otter Pond",total area of both lakes,Saint Lawrence River,L,80.1,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0902-0126.pdf,324127.395349455010000,0.011306287804842,0.000006470015968
602,5/11/2009 0:00:00,00960866,Polliwog Pond,04150305004704,390,39009,0.000000000000000,0.000000000000000,0.000000000000000,8.962498000000000,8.962498000000000,97.626800000000003,7.067698786050000,1.268092808040000,0.000000000000000,St. Lawrence River Basin,09,0.008699084588940,05004704,2,0903POL0243,SL-1-P241-13-P243,Hamilton,Lake,Polliwog Pond, ,No,St. Lawrence River Basin,Raquette River,0903POL0243_C,No,D,0903-0180,Polliwog Pond Centroid,43.9906998,-74.3780975,0.000000000000000, ,990,0903-0180,SL- 1-P109..P241-13-P243,Polliwog Pond,entire lake,Saint Lawrence River,L,7.2,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0903-0180.pdf,29069.232702279100000,0.008699084588936,0.000003211291822
603,1/11/2013 0:00:00,00959835,Panther Pond,04150305001335,390,39009,0.000000000000000,3.018465000000000,0.000000000000000,6.582877000000000,9.601342000000001,86.125900000000001,13.199482232999999,0.727402926160000,0.000000000000000,St. Lawrence River Basin,09,0.010947134673900,05001335,2,0903PAN0188,SL-1-P188,Franklin,Lake,Panther Pond, ,No,St. Lawrence River Basin,Raquette River,0903PAN0188_C,No,C,0903-0161,Panther Pond Centroid,44.2298012,-74.3376999,0.228680560850000, ,661,0903-0161,SL- 1-P109..126-P188,Panther Pond,entire lake,Saint Lawrence River,L,12.2,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,No Known Impact,,1/23/2009 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0161.pdf,49372.134531970703000,0.010947134673949,0.000006021268953
604,9/7/2009 0:00:00,00965972,Spectacle Ponds,04150306002865,390,39009,1.470149000000000,0.165395000000000,0.000000000000000,65.584137999999996,67.219700000000003,758.845000000000030,88.298414311700000,0.761278472820000,0.000000000000000,St. Lawrence River Basin,09,0.046365820531500,06002865,2,0902LSP0254,SLC-32-87-P254,Franklin,Lake,Lower Spectacle Pond, ,No,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,0902LSP0254_C,No,C,0902-0155,Lower Spectacle Pond Centroid,44.4219017,-74.3014984,0.018523118590000, ,1762,0902-0155,"SL(C)-32-87-P253,P254",Spectacle Ponds,total area of both lakes,Saint Lawrence River,L,84.3,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,No Known Impact,,1/23/2009 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0902-0155.pdf,341053.071401440010000,0.046365820531522,0.000040407021201
605,9/7/2009 0:00:00,00965438,Slush Pond,04150306001263,390,39004,0.000000000000000,2.729023000000000,0.000000000000000,94.028395000000003,96.757400000000004,965.869000000000030,18.802353281199998,5.146026965520000,0.000000000000000,St. Lawrence River Basin,09,0.015230045475900,06001263,2,0902SLU0245,SLC-32-81-P238-2-P245,Franklin,Lake,Slush Pond, ,No,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,0902SLU0245_C,No,CT,0902-0008,Slush Pond Centroid,44.4697990,-74.3158035,0.145141672380000, ,744,0902-0008,"SL(C)-32-81-P238,P244,P245","Follensby Jr Pond, Toad Pond, Slush Pond",total area of all three lakes,Saint Lawrence River,L,222.6,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,Threatened,Known,UnAssessed,UnAssessed,Threatened,Verification of Sources Needed,9/5/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0902-0008.pdf,900896.423572548080000,0.015230045475927,0.000008611836580
606,9/7/2009 0:00:00,00946819,Clear Lake,04150306001252,390,39004,1.470149000000000,0.496186000000000,0.000000000000000,10.608218000000001,12.574600000000000,141.889999999999990,31.334488202999999,0.401300698400000,0.000000000000000,St. Lawrence River Basin,09,0.025538895761200,06001252,2,0902CLE0195,SLC-P195,Franklin,Lake,Clear Lake, ,No,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,0902CLE0195_C,No,C,0902-0147,Clear Lake Centroid,44.4936981,-74.3059998,0.062754559360000, ,736,0902-0147,"SL(C)-32-52-P179a..P195,P198,P201","Clear, Mountain, Beaver Valley Ponds",total area of all three lakes,Saint Lawrence River,L,94.3,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0902-0147.pdf,381707.990664599000000,0.025538895761177,0.000014357638137
607,9/7/2009 0:00:00,00946340,Chain Lake,04150306001255,390,39004,1.470149000000000,2.977116000000000,0.000000000000000,137.840111000000010,142.287000000000010,1532.040000000000000,98.357381545300001,1.446636467590000,0.000000000000000,St. Lawrence River Basin,09,0.072768154152900,06001255,2,0902CHA0193,SLC-32-52-P179A-5-11-P193,Franklin,Lake,Chain Lake, ,No,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,0902CHA0193_C,No,C,0902-0146,Chain Lake Centroid,44.4872017,-74.3019028,0.045211543150000, ,735,0902-0146,SL(C)-32-52-P179a..P193,Chain Lake,entire lake,Saint Lawrence River,L,92.2,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0902-0146.pdf,372962.511613383020000,0.072768154152920,0.000045064146886
608,1/11/2013 0:00:00,00955007,Lamica Lake,04150307002358,390,39009,852.686149000000000,2044.126708999999900,3300.106425999999800,10667.596981999999000,47001.099999999999000,117711.000000000000000,16.320372762600002,2879.900000000000100,30136.590000000000000,St. Lawrence River Basin,09,0.020241536408400,07002358,2,0902LAM5101,SLC-29-P5101,Franklin,Lake,Lamica Lake, ,No,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,0902LAM5101_C,No,CT,0902-0087,Lamica Lake Centroid,44.8744011,-74.3053970,2226.270000000000000,2009,1796,0902-0087,SL(C)-29-P26,Lamica Lake,entire lake,Saint Lawrence River,L,15.9,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0902-0087.pdf,64323.127565589901000,0.020241536408422,0.000007526882979
609,5/11/2009 0:00:00,00957955,Mountain Pond,04150305001368,390,39004,0.000000000000000,0.413488000000000,0.000000000000000,34.270992000000000,34.684500000000000,368.644000000000010,18.830755646200000,1.841905957020000,0.000000000000000,St. Lawrence River Basin,09,0.021113334409800,05001368,2,0903MOU0230,SL-1-162-27-P230,Franklin,Lake,Mountain Pond, ,No,St. Lawrence River Basin,Raquette River,0903MOU0230_C,No, ,0903-0176,Mountain Pond Centroid,44.1426010,-74.1404037,0.021959182510000, ,571,0903-0176,SL- 1-P109..162-27-P230,"Mountain Pond, more",entire lake,Saint Lawrence River,L,17.5,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0903-0176.pdf,70856.062801277702000,0.021113334409797,0.000008577166474
610,9/8/2009 0:00:00,00948755,Duck Pond,04150307000886,390,39009,1.470149000000000,0.578884000000000,0.000000000000000,20.082222999999999,22.131300000000000,271.262000000000000,63.760418010499997,0.347100233820000,0.000000000000000,St. Lawrence River Basin,09,0.042908925366900,07000886,2,0902DUC0040,SLC-29-21-7-3-P40,Franklin,Lake,Duck Pond, ,No,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,0902DUC0040_C,No,D,0902-0081,Duck Pond Centroid,44.5988998,-74.1436005,0.032137132470000, ,758,0902-0081,SL(C)-29-21- 7- 3-P40,Duck Pond,entire lake,Saint Lawrence River,L,58.8,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,9/5/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0902-0081.pdf,238086.212308680990000,0.042908925366895,0.000029266169806
611,5/11/2009 0:00:00,00956099,Lower Pond,04150305001365,390,39004,0.000000000000000,0.000000000000000,0.000000000000000,173.601147000000000,173.601000000000000,1895.550000000000000,56.167825581899997,3.090757835140000,0.000000000000000,St. Lawrence River Basin,09,0.035212864483900,05001365,2,0903LPR0238,SL-1-162-P235-2-P238,"Essex, Franklin",Lake,Lower Preston Pond, ,No,St. Lawrence River Basin,Raquette River,0903LPR0238_C,No,CT,0903-0178,Lower Preston Pond Centroid,44.1375008,-74.0951996,-0.000002617160000, ,989,0903-0178,"SL- 1-P109..162-P238,P239","Lower, Upper Preston Ponds",total area of both lakes,Saint Lawrence River,L,132.4,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,9/5/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0178.pdf,535623.915051948980000,0.035212864483868,0.000025580799767
