SAMPLE_NAME,Characteristic Name,resultvalue,resultunit,labnamecode,Lab Sample Name,,,,,,,,
18-229-03,Chlorophyll a (probe relative fluorescence),3.80,µg/L,UFI,2018192031,,,,,,,,
18-229-03,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",2.50,µg/L,UFI,2018192031,,,,,,,,
18-229-03,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.70,µg/L,UFI,2018192031,,,,,,,,
18-229-03,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.30,µg/L,UFI,2018192031,,,,,,,,
18-229-03,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.20,µg/L,UFI,2018192031,,,,,,,,
18-229-04,Chlorophyll a (probe relative fluorescence),3.90,µg/L,UFI,2018205061,,,,,,,,
18-229-04,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",2.70,µg/L,UFI,2018205061,,,,,,,,
18-229-04,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.60,µg/L,UFI,2018205061,,,,,,,,
18-229-04,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.40,µg/L,UFI,2018205061,,,,,,,,
18-229-04,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.10,µg/L,UFI,2018205061,,,,,,,,
18-229-05,Chlorophyll a (probe relative fluorescence),4.80,µg/L,UFI,2018220028,,,,,,,,
18-229-05,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",2.60,µg/L,UFI,2018220028,,,,,,,,
18-229-05,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",1.10,µg/L,UFI,2018220028,,,,,,,,
18-229-05,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.80,µg/L,UFI,2018220028,,,,,,,,
18-229-05,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.20,µg/L,UFI,2018220028,,,,,,,,
18-229-06,Chlorophyll a (probe relative fluorescence),7.70,µg/L,UFI,2018234042,,,,,,,,
18-229-06,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",5.30,µg/L,UFI,2018234042,,,,,,,,
18-229-06,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",1.10,µg/L,UFI,2018234042,,,,,,,,
18-229-06,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.80,µg/L,UFI,2018234042,,,,,,,,
18-229-06,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.50,µg/L,UFI,2018234042,,,,,,,,
18-229-07,Chlorophyll a (probe relative fluorescence),3.60,µg/L,UFI,2018248143,,,,,,,,
18-229-07,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",2.00,µg/L,UFI,2018248143,,,,,,,,
18-229-07,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",1.00,µg/L,UFI,2018248143,,,,,,,,
18-229-07,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.30,µg/L,UFI,2018248143,,,,,,,,
18-229-07,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.30,µg/L,UFI,2018248143,,,,,,,,
18-229-08,Chlorophyll a (probe relative fluorescence),3.30,µg/L,UFI,2018275050,,,,,,,,
18-229-08,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",1.40,µg/L,UFI,2018275050,,,,,,,,
18-229-08,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.80,µg/L,UFI,2018275050,,,,,,,,
18-229-08,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.60,µg/L,UFI,2018275050,,,,,,,,
18-229-08,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.50,µg/L,UFI,2018275050,,,,,,,,
18-229-B1,Chlorophyll a (probe relative fluorescence),3.90,µg/L,UFI,2018163036,,,,,,,,
18-229-B1,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",1.50,µg/L,UFI,2018163036,,,,,,,,
18-229-B1,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",1.40,µg/L,UFI,2018163036,,,,,,,,
18-229-B1,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.70,µg/L,UFI,2018163036,,,,,,,,
18-229-B1,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.30,µg/L,UFI,2018163036,,,,,,,,
18-229-B2,Chlorophyll a (probe relative fluorescence),65.70,µg/L,UFI,2018205075,,,,,,,,
18-229-B2,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",43.00,µg/L,UFI,2018205075,,,,,,,,
18-229-B2,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",15.40,µg/L,UFI,2018205075,,,,,,,,
18-229-B2,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",6.20,µg/L,UFI,2018205075,,,,,,,,
18-229-B2,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",1.10,µg/L,UFI,2018205075,,,,,,,,
18-230-01,Chlorophyll a (probe relative fluorescence),19.30,µg/L,UFI,2018165009,,,,,,,,
18-230-01,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",12.80,µg/L,UFI,2018165009,,,,,,,,
18-230-01,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",3.10,µg/L,UFI,2018165009,,,,,,,,
18-230-01,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",2.10,µg/L,UFI,2018165009,,,,,,,,
18-230-01,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",1.30,µg/L,UFI,2018165009,,,,,,,,
18-230-02,Chlorophyll a (probe relative fluorescence),10.30,µg/L,UFI,2018178040,,,,,,,,
18-230-02,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",4.90,µg/L,UFI,2018178040,,,,,,,,
18-230-02,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",2.80,µg/L,UFI,2018178040,,,,,,,,
18-230-02,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",2.00,µg/L,UFI,2018178040,,,,,,,,
18-230-02,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.60,µg/L,UFI,2018178040,,,,,,,,
18-230-04,Chlorophyll a (probe relative fluorescence),19.00,µg/L,UFI,2018205041,,,,,,,,
18-230-04,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",15.60,µg/L,UFI,2018205041,,,,,,,,
18-230-04,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",2.20,µg/L,UFI,2018205041,,,,,,,,
18-230-04,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",1.20,µg/L,UFI,2018205041,,,,,,,,
18-230-04,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.05,µg/L,UFI,2018205041,,,,,,,,
18-230-05,Chlorophyll a (probe relative fluorescence),19.10,µg/L,UFI,2018220036,,,,,,,,
18-230-05,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",15.10,µg/L,UFI,2018220036,,,,,,,,
18-230-05,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",3.20,µg/L,UFI,2018220036,,,,,,,,
18-230-05,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.80,µg/L,UFI,2018220036,,,,,,,,
18-230-05,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.05,µg/L,UFI,2018220036,,,,,,,,
18-230-06,Chlorophyll a (probe relative fluorescence),23.20,µg/L,UFI,2018234074,,,,,,,,
18-230-06,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",18.80,µg/L,UFI,2018234074,,,,,,,,
18-230-06,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",4.00,µg/L,UFI,2018234074,,,,,,,,
18-230-06,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.40,µg/L,UFI,2018234074,,,,,,,,
18-230-06,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.05,µg/L,UFI,2018234074,,,,,,,,
18-230-07,Chlorophyll a (probe relative fluorescence),46.80,µg/L,UFI,2018248096,,,,,,,,
18-230-07,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",41.30,µg/L,UFI,2018248096,,,,,,,,
18-230-07,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",5.20,µg/L,UFI,2018248096,,,,,,,,
18-230-07,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.30,µg/L,UFI,2018248096,,,,,,,,
18-230-07,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.05,µg/L,UFI,2018248096,,,,,,,,
18-230-08,Chlorophyll a (probe relative fluorescence),25.90,µg/L,UFI,2018262034,,,,,,,,
18-230-08,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",17.30,µg/L,UFI,2018262034,,,,,,,,
18-230-08,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",4.60,µg/L,UFI,2018262034,,,,,,,,
18-230-08,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",3.20,µg/L,UFI,2018262034,,,,,,,,
18-230-08,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.90,µg/L,UFI,2018262034,,,,,,,,
18-23-01,Chlorophyll a (probe relative fluorescence),1.90,µg/L,UFI,2018166005,,,,,,,,
18-23-01,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",1.10,µg/L,UFI,2018166005,,,,,,,,
18-23-01,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.80,µg/L,UFI,2018166005,,,,,,,,
18-23-01,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.10,µg/L,UFI,2018166005,,,,,,,,
18-23-01,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.05,µg/L,UFI,2018166005,,,,,,,,
18-23-02,Chlorophyll a (probe relative fluorescence),1.70,µg/L,UFI,2018180018,,,,,,,,
18-23-02,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.90,µg/L,UFI,2018180018,,,,,,,,
18-23-02,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.50,µg/L,UFI,2018180018,,,,,,,,
18-23-02,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.30,µg/L,UFI,2018180018,,,,,,,,
18-23-02,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.10,µg/L,UFI,2018180018,,,,,,,,
18-23-03,Chlorophyll a (probe relative fluorescence),0.90,µg/L,UFI,2018193027,,,,,,,,
18-23-03,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.50,µg/L,UFI,2018193027,,,,,,,,
18-23-03,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.30,µg/L,UFI,2018193027,,,,,,,,
18-23-03,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.20,µg/L,UFI,2018193027,,,,,,,,
18-23-03,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.05,µg/L,UFI,2018193027,,,,,,,,
18-23-04,Chlorophyll a (probe relative fluorescence),3.10,µg/L,UFI,2018207084,,,,,,,,
18-23-04,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",2.00,µg/L,UFI,2018207084,,,,,,,,
18-23-04,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.80,µg/L,UFI,2018207084,,,,,,,,
18-23-04,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.30,µg/L,UFI,2018207084,,,,,,,,
18-23-04,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.05,µg/L,UFI,2018207084,,,,,,,,
18-23-05,Chlorophyll a (probe relative fluorescence),2.80,µg/L,UFI,2018221044,,,,,,,,
18-23-05,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",1.50,µg/L,UFI,2018221044,,,,,,,,
18-23-05,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.60,µg/L,UFI,2018221044,,,,,,,,
18-23-05,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.40,µg/L,UFI,2018221044,,,,,,,,
18-23-05,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.30,µg/L,UFI,2018221044,,,,,,,,
18-23-06,Chlorophyll a (probe relative fluorescence),3.30,µg/L,UFI,2018235030,,,,,,,,
18-23-06,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",2.10,µg/L,UFI,2018235030,,,,,,,,
18-23-06,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.70,µg/L,UFI,2018235030,,,,,,,,
18-23-06,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.40,µg/L,UFI,2018235030,,,,,,,,
18-23-06,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.20,µg/L,UFI,2018235030,,,,,,,,
18-23-07,Chlorophyll a (probe relative fluorescence),5.40,µg/L,UFI,2018249064,,,,,,,,
18-23-07,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",3.40,µg/L,UFI,2018249064,,,,,,,,
18-23-07,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",1.10,µg/L,UFI,2018249064,,,,,,,,
18-23-07,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.80,µg/L,UFI,2018249064,,,,,,,,
18-23-07,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.30,µg/L,UFI,2018249064,,,,,,,,
18-23-08,Chlorophyll a (probe relative fluorescence),14.30,µg/L,UFI,2018263016,,,,,,,,
18-23-08,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",9.00,µg/L,UFI,2018263016,,,,,,,,
18-23-08,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",3.00,µg/L,UFI,2018263016,,,,,,,,
18-23-08,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",2.00,µg/L,UFI,2018263016,,,,,,,,
18-23-08,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.30,µg/L,UFI,2018263016,,,,,,,,
18-230-B1,Chlorophyll a (probe relative fluorescence),1693.10,µg/L,UFI,2018212002,,,,,,,,
18-230-B1,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",1139.50,µg/L,UFI,2018212002,,,,,,,,
18-230-B1,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",553.60,µg/L,UFI,2018212002,,,,,,,,
18-230-B1,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.05,µg/L,UFI,2018212002,,,,,,,,
18-230-B1,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.05,µg/L,UFI,2018212002,,,,,,,,
18-230-B2,Chlorophyll a (probe relative fluorescence),1016.40,µg/L,UFI,2018242019,,,,,,,,
18-230-B2,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",720.60,µg/L,UFI,2018242019,,,,,,,,
18-230-B2,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",295.90,µg/L,UFI,2018242019,,,,,,,,
18-230-B2,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.05,µg/L,UFI,2018242019,,,,,,,,
18-230-B2,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.05,µg/L,UFI,2018242019,,,,,,,,
18-231-01,Chlorophyll a (probe relative fluorescence),1.40,µg/L,UFI,2018156035,,,,,,,,
18-231-01,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.50,µg/L,UFI,2018156035,,,,,,,,
18-231-01,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.40,µg/L,UFI,2018156035,,,,,,,,
18-231-01,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.30,µg/L,UFI,2018156035,,,,,,,,
18-231-01,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.20,µg/L,UFI,2018156035,,,,,,,,
18-231-02,Chlorophyll a (probe relative fluorescence),1.10,µg/L,UFI,2018170058,,,,,,,,
18-231-02,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",0.50,µg/L,UFI,2018170058,,,,,,,,
18-231-02,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",0.30,µg/L,UFI,2018170058,,,,,,,,
18-231-02,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.10,µg/L,UFI,2018170058,,,,,,,,
18-231-02,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.10,µg/L,UFI,2018170058,,,,,,,,
18-231-04,Chlorophyll a (probe relative fluorescence),11.10,µg/L,UFI,2018198053,,,,,,,,
18-231-04,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",8.60,µg/L,UFI,2018198053,,,,,,,,
18-231-04,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",1.50,µg/L,UFI,2018198053,,,,,,,,
18-231-04,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",1.00,µg/L,UFI,2018198053,,,,,,,,
18-231-04,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.05,µg/L,UFI,2018198053,,,,,,,,
18-231-05,Chlorophyll a (probe relative fluorescence),13.10,µg/L,UFI,2018212008,,,,,,,,
18-231-05,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",9.50,µg/L,UFI,2018212008,,,,,,,,
18-231-05,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",2.10,µg/L,UFI,2018212008,,,,,,,,
18-231-05,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",1.40,µg/L,UFI,2018212008,,,,,,,,
18-231-05,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.10,µg/L,UFI,2018212008,,,,,,,,
18-231-06,Chlorophyll a (probe relative fluorescence),17.80,µg/L,UFI,2018229094,,,,,,,,
18-231-06,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",10.70,µg/L,UFI,2018229094,,,,,,,,
18-231-06,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",5.90,µg/L,UFI,2018229094,,,,,,,,
18-231-06,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",1.10,µg/L,UFI,2018229094,,,,,,,,
18-231-06,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.10,µg/L,UFI,2018229094,,,,,,,,
18-231-07,Chlorophyll a (probe relative fluorescence),29.40,µg/L,UFI,2018240082,,,,,,,,
18-231-07,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",19.80,µg/L,UFI,2018240082,,,,,,,,
18-231-07,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",4.30,µg/L,UFI,2018240082,,,,,,,,
18-231-07,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",3.80,µg/L,UFI,2018240082,,,,,,,,
18-231-07,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",1.40,µg/L,UFI,2018240082,,,,,,,,
18-231-08,Chlorophyll a (probe relative fluorescence),55.50,µg/L,UFI,2018254043,,,,,,,,
18-231-08,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",25.30,µg/L,UFI,2018254043,,,,,,,,
18-231-08,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",18.50,µg/L,UFI,2018254043,,,,,,,,
18-231-08,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",9.00,µg/L,UFI,2018254043,,,,,,,,
18-231-08,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",2.80,µg/L,UFI,2018254043,,,,,,,,
18-231-B1,Chlorophyll a (probe relative fluorescence),804.60,µg/L,UFI,2018156026,,,,,,,,
18-231-B1,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",704.60,µg/L,UFI,2018156026,,,,,,,,
18-231-B1,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",80.20,µg/L,UFI,2018156026,,,,,,,,
18-231-B1,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",10.80,µg/L,UFI,2018156026,,,,,,,,
18-231-B1,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",9.00,µg/L,UFI,2018156026,,,,,,,,
18-231-B2,Chlorophyll a (probe relative fluorescence),2509.20,µg/L,UFI,2018170013,,,,,,,,
18-231-B2,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",1364.00,µg/L,UFI,2018170013,,,,,,,,
18-231-B2,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",956.00,µg/L,UFI,2018170013,,,,,,,,
18-231-B2,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",167.80,µg/L,UFI,2018170013,,,,,,,,
18-231-B2,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",21.50,µg/L,UFI,2018170013,,,,,,,,
18-232-01,Chlorophyll a (probe relative fluorescence),10.40,µg/L,UFI,2018163062,,,,,,,,
18-232-01,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",4.20,µg/L,UFI,2018163062,,,,,,,,
18-232-01,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",3.40,µg/L,UFI,2018163062,,,,,,,,
18-232-01,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",2.20,µg/L,UFI,2018163062,,,,,,,,
18-232-01,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.60,µg/L,UFI,2018163062,,,,,,,,
18-232-02,Chlorophyll a (probe relative fluorescence),19.50,µg/L,UFI,2018177055,,,,,,,,
18-232-02,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",11.30,µg/L,UFI,2018177055,,,,,,,,
18-232-02,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",5.30,µg/L,UFI,2018177055,,,,,,,,
18-232-02,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",2.90,µg/L,UFI,2018177055,,,,,,,,
18-232-02,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.05,µg/L,UFI,2018177055,,,,,,,,
18-232-03,Chlorophyll a (probe relative fluorescence),33.20,µg/L,UFI,2018191049,,,,,,,,
18-232-03,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",29.40,µg/L,UFI,2018191049,,,,,,,,
18-232-03,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",2.10,µg/L,UFI,2018191049,,,,,,,,
18-232-03,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",1.60,µg/L,UFI,2018191049,,,,,,,,
18-232-03,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.05,µg/L,UFI,2018191049,,,,,,,,
18-232-04,Chlorophyll a (probe relative fluorescence),46.70,µg/L,UFI,2018205056,,,,,,,,
18-232-04,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",34.80,µg/L,UFI,2018205056,,,,,,,,
18-232-04,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",7.00,µg/L,UFI,2018205056,,,,,,,,
18-232-04,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",4.90,µg/L,UFI,2018205056,,,,,,,,
18-232-04,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.05,µg/L,UFI,2018205056,,,,,,,,
18-232-05,Chlorophyll a (probe relative fluorescence),45.10,µg/L,UFI,2018220023,,,,,,,,
18-232-05,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",39.00,µg/L,UFI,2018220023,,,,,,,,
18-232-05,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",3.60,µg/L,UFI,2018220023,,,,,,,,
18-232-05,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",2.40,µg/L,UFI,2018220023,,,,,,,,
18-232-05,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",0.10,µg/L,UFI,2018220023,,,,,,,,
18-232-06,Chlorophyll a (probe relative fluorescence),16.10,µg/L,UFI,2018235022,,,,,,,,
18-232-06,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",6.60,µg/L,UFI,2018235022,,,,,,,,
18-232-06,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",6.00,µg/L,UFI,2018235022,,,,,,,,
18-232-06,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",2.40,µg/L,UFI,2018235022,,,,,,,,
18-232-06,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",1.10,µg/L,UFI,2018235022,,,,,,,,
18-232-07,Chlorophyll a (probe relative fluorescence),72.60,µg/L,UFI,2018248028,,,,,,,,
18-232-07,"Chlorophyll a (probe) concentration, Cyanobacteria (bluegreen)",64.60,µg/L,UFI,2018248028,,,,,,,,
18-232-07,"Chlorophyll a (probe) concentration, Cryptophyta (cryptophytes)",5.90,µg/L,UFI,2018248028,,,,,,,,
18-232-07,"Chlorophyll a (probe) concentration, Chlorophyte (green algae)",2.10,µg/L,UFI,2018248028,,,,,,,,
18-232-07,"Chlorophyll a (probe) concentration, Dinophyta (diatoms)",0.05,µg/L,UFI,2018248028,,,,,,,,
18-232-08,Chlorophyll a (probe relative fluorescence),24.60,µg/L,UFI,2018262037,,,,,,,,
